Haul Truck Template;TimeStamp;Aftercooler Temperature;Air Filter;Boost Pressure;Brake Air Pressure;Brake Stroke;Delta Exhaust Temp Engine Load;Differential Temperature;Engine Coolant Temperature;Engine Fuel Rate;Engine Load;Engine Oil Pressure;Engine RPM;Ground Speed;Hourly Average Delta Exhaust Temp Engine Load;Hourly Average Delta Front Suspension;Hourly Average Delta Rear Suspension;Latitude;Left Exhaust Temperature;Left Front Brake Temperature;Left Front Suspension Cylinder;Left Rear Brake Temperature;Left Rear Suspension Cylinder;Longitude;Name;Operator;Payload;Payload Status;Payload_Count;Payload_Histogram;Payload_Intermediate;Right Exhaust Temperature;Right Front Brake Temperature;Right Front Suspension Cylinder;Right Rear Brake Temperature;Right Rear Suspension Cylinder;Shift Payload Total;Step;Suspension Delta Front Cylinders;Suspension Delta Rear Cylinders;System Voltage;Truck Code
Truck 109;8/22/2021 6:10:52.438 PM;65.10492;7.005629;191.6935;0;0;47.18164;0;89.11333;321.2047;82.58859;446.4408;1902.966;0;37.99688;56.99255;94.71072;;483.1055;74.46955;3026.402;75.11443;2796.301;;Truck 109;Tory Brouwer;196;Hauling;1;341;341;427.9561;73.77433;3104.394;74.96217;2751.993;3000.70947265625;263;27.68591;54.16283;0;109
Truck 109;8/22/2021 6:11:52.438 PM;63.89674;7.064184;188.7036;0;0;47.31466;0;90.7161;326.6616;62.77965;453.8618;1918.49;15.13864;38.16223;57.02581;89.18306;;492.9733;74.64323;3014.977;75.65436;2811.243;;Truck 109;Tory Brouwer;196;Hauling;1;341;341;437.4013;73.94073;3122.009;75.40742;2762.901;3004.95385742188;263;23.07138;40.91463;0;109
Truck 109;8/22/2021 6:12:52.438 PM;63.68296;7.034244;192.6973;0;0;47.44769;0;91.91944;327.6637;51.05737;440.5452;1907.864;2.674226;38.32758;57.05906;83.65539;;495.3875;73.04043;2962.91;75.37817;2872.298;;Truck 109;Tory Brouwer;21.1;Hauling;1;341;341;453.0153;74.74771;3058.141;74.93301;2751.738;3009.19848632813;263;18.45685;27.66644;0;109
Truck 109;8/22/2021 6:13:52.438 PM;64.12263;6.985209;194.7395;0;0;47.58071;0;91.70301;320.3374;55.17883;445.8993;1938.767;18.28902;38.49294;57.09232;78.12772;;486.478;75.08366;2969.481;74.58101;2810.612;;Truck 109;Tory Brouwer;19.9;Hauling;1;341;341;452.8538;73.8995;3008.439;74.98704;2801.593;3013.44287109375;263;13.84233;14.41825;0;109
Truck 109;8/22/2021 6:14:52.438 PM;64.31843;6.920495;200.9575;0;0;47.71373;0;92.36279;326.1162;72.4167;447.4954;1870.208;17.04725;38.65829;57.12558;72.60004;;484.2682;74.42703;2921.778;75.40035;2800.609;;Truck 109;Tory Brouwer;19.9;Hauling;1;341;341;452.4572;74.44154;2974.357;74.37634;2790.833;3017.68725585938;263;37.43032;28.67666;0;109
Truck 109;8/22/2021 6:15:52.438 PM;65.05474;7.026636;192.1373;0;0;47.84676;0;92.65688;333.2178;91.36404;444.5899;1919.401;15.36646;38.82364;57.15884;67.07238;;497.3676;73.30464;2949.938;74.99456;2741.991;;Truck 109;Tory Brouwer;19.8;Hauling;1;341;341;440.0698;73.22401;3022.929;74.29897;2795.454;3021.931640625;263;78.16241;55.61732;0;109
Truck 109;8/22/2021 6:16:52.438 PM;64.80125;7.07849;190.1604;0;0;49.53481;0;91.84995;328.9959;99.48268;449.4166;1927.752;15.22821;38.989;57.1921;61.54471;;497.2632;73.16021;2947.742;75.43288;2698.195;;Truck 109;Tory Brouwer;19.2;Hauling;1;341;341;447.7283;75.0003;2971.293;74.20918;2784.157;3026.17626953125;263;16.94408;79.69762;0;109
Truck 109;8/22/2021 6:17:52.438 PM;65.13285;7.086303;189.2751;0;0;45.83375;0;90.39182;327.9264;91.40021;439.4395;1925.532;18.53533;39.15435;57.22536;56.01704;;491.6101;72.34224;2974.29;74.77112;2748.017;;Truck 109;Tory Brouwer;19.1;Hauling;1;341;341;447.8744;75.22498;2958.506;74.26397;2774.656;3030.42065429688;263;23.88779;28.93799;0;109
Truck 109;8/22/2021 6:18:52.438 PM;65.20197;7.174306;195.8996;0;0;42.43345;0;90.18755;325.9929;72.46509;448.4145;1955.972;18.23273;39.31971;57.25862;50.48937;;480.0638;72.92263;3032.764;74.57416;2718.168;;Truck 109;Tory Brouwer;20;Hauling;1;341;341;449.7606;75.14616;3032.41;76.16672;2696.092;3034.6650390625;263;19.98888;43.46537;0;109
Truck 109;8/22/2021 6:19:52.438 PM;64.89887;7.074031;193.8291;0;0;39.03316;0;90.97556;330.6835;55.20742;448.8388;1951.9;16.95224;39.48506;57.29188;44.9617;;484.6945;73.33409;3031.053;75.00744;2743.215;;Truck 109;Tory Brouwer;19.5;Hauling;1;341;341;453.4474;75.83679;3028.888;75.17115;2708.21;3038.90942382813;263;20.42462;33.6751;0;109
Truck 109;8/22/2021 6:20:52.438 PM;65.89851;7.0405;194.6971;0;0;35.63286;0;90.80113;318.2007;51.04725;442.4493;1962.106;18.73151;39.69511;57.6564;104.2616;;480.3342;72.12676;3000.823;75.54153;2793.149;;Truck 109;Tory Brouwer;19.7;Hauling;1;341;341;448.2195;76.07455;3097.606;76.96556;2736.266;3043.15405273438;263;78.0962;64.88042;0;109
Truck 109;8/22/2021 6:21:52.438 PM;67.0078;6.964749;195.7415;0;0;32.23256;0;90.63285;325.6637;62.73751;447.8923;1871.834;15.5395;39.91161;55.94836;97.79823;;487.9528;74.01394;2994.956;74.25476;2823.602;;Truck 109;Tory Brouwer;19.7;Hauling;1;341;341;447.6511;75.52159;3028.345;74.68919;2755.564;3047.3984375;263;28.80392;46.41758;0;109
Truck 109;8/22/2021 6:22:52.438 PM;65.93166;6.950352;200.5951;0;0;28.83227;0;90.17528;325.6902;82.54233;457.8144;1846.513;15.22558;40.12811;54.24032;91.33489;;486.8136;75.69117;2926.589;73.07955;2776.279;;Truck 109;Tory Brouwer;19.3;Hauling;1;341;341;466.1801;74.62625;3020.635;76.20747;2772.813;3051.64282226563;263;105.301;15.50625;0;109
Truck 109;8/22/2021 6:23:52.438 PM;65.0386;7.039815;195.928;0;0;25.43197;0;88.55882;333.7144;97.3561;461.6551;1866.514;18.40102;40.3446;52.53227;84.87155;;481.9075;74.22095;2977.556;74.21478;2784.76;;Truck 109;Tory Brouwer;19;Hauling;1;341;341;457.7104;75.16785;3034.909;74.80639;2759.203;3055.88720703125;263;70.45105;21.91308;0;109
Truck 109;8/22/2021 6:24:52.438 PM;66.43523;7.062797;194.0668;0;0;42.48779;0;89.57567;335.4199;97.376;443.6041;1885.05;15.1411;40.5611;50.82423;78.40821;;488.4532;75.42779;3022.571;75.65442;2775.041;;Truck 109;Tory Brouwer;20.2;Hauling;1;341;341;445.9654;74.60253;3039.094;75.91707;2729.595;3060.1318359375;263;11.81938;46.69254;0;109
Truck 109;8/22/2021 6:25:52.438 PM;66.13415;6.967705;195.5435;0;0;45.14676;0;87.87556;330.4267;82.58885;442.1796;1875.479;17.49617;40.7776;49.11618;71.94488;;491.2302;73.98119;2968.74;74.26788;2767.622;;Truck 109;Tory Brouwer;20.2;Hauling;1;341;341;445.4819;76.38854;3008.99;76.09971;2754.097;3064.37622070313;263;36.39518;20.31683;0;109
Truck 109;8/22/2021 6:26:52.438 PM;66.10701;6.979187;194.8887;0;0;42.71548;0;88.70657;328.5842;62.77988;444.0642;1884.261;18.45109;40.99409;47.40814;65.48154;;481.5866;74.54362;3017.799;74.03391;2819.698;;Truck 109;Tory Brouwer;20.2;Hauling;1;341;341;446.0515;73.9971;3046.483;75.49556;2756.397;3068.62060546875;263;43.07679;61.66266;0;109
Truck 109;8/22/2021 6:27:52.438 PM;65.79739;7.149621;194.1921;0;0;40.2842;0;89.22059;324.7224;51.05742;457.1548;1954.98;18.26165;41.21059;45.7001;59.0182;;478.3486;75.12095;3054.608;75.01659;2806.506;;Truck 109;Tory Brouwer;20.5;Hauling;1;341;341;448.4621;74.1745;3048.13;75.13245;2713.822;3072.86499023438;263;22.92902;90.41626;0;109
Truck 109;8/22/2021 6:28:52.438 PM;64.18612;7.089324;192.2159;0;0;37.85292;0;88.0898;320.5423;55.17867;454.644;1937.865;19.80095;41.42709;43.99205;52.55486;;491.3656;76.42136;2990.03;75.21766;2841.692;;Truck 109;Tory Brouwer;20.3;Hauling;1;341;341;448.4427;73.9993;3021.751;73.65715;2729.307;3077.10961914063;263;30.25046;105.8685;0;109
Truck 109;8/22/2021 6:29:52.438 PM;64.33146;6.916375;193.2035;0;0;35.42164;0;88.58834;324.7742;72.41644;446.3538;1898.912;0;41.64359;42.28401;46.09151;;487.3886;76.19093;2953.147;75.13812;2790.84;;Truck 109;Tory Brouwer;20.4;Queued;1;341;341;440.4881;74.203;2999.894;74.55029;2744.368;3081.35400390625;263;27.27577;100.3183;0;109
Truck 109;8/22/2021 6:30:52.438 PM;65.77345;7.03053;187.7678;0;0;32.99036;0;87.8502;329.9194;91.36385;449.1123;1930.066;0;41.46622;56.30496;100.8078;;480.1166;75.49593;3064.164;75.14468;2792.152;;Truck 109;Tory Brouwer;20.9;Backing;1;341;341;444.1473;73.82942;3011.329;75.54831;2758.802;3085.59838867188;263;22.17754;91.94569;0;109
Truck 109;8/22/2021 6:31:52.438 PM;67.07628;7.118561;187.0257;0;0;28.71902;0;88.92981;331.852;99.48268;442.5951;1880.821;19.84514;41.23206;54.14857;95.20582;;476.6033;76.42268;3031.164;73.80873;2805.092;;Truck 109;Tory Brouwer;20;Travelling;1;341;341;447.8843;73.72073;3015.4;76.37684;2877.249;3089.8427734375;263;17.07931;83.57305;0;109
Truck 109;8/22/2021 6:32:52.438 PM;65.31663;6.990483;189.2007;0;0;26.283;0;90.28537;332.5931;91.4004;456.8756;1889.843;0;40.99789;51.99218;89.60381;;482.4632;76.10905;3022.729;74.41747;2815.509;;Truck 109;Tory Brouwer;195;Travelling;1;342;342;451.5441;71.73504;2974.993;75.41958;2791.066;3094.08740234375;263;60.69819;65.95492;0;109
Truck 109;8/22/2021 6:33:52.438 PM;67.90942;6.884225;189.128;0;0;26.66824;0;89.83899;332.8759;72.46536;450.448;1912.638;20.14416;40.76373;49.83579;84.00181;;486.0876;75.43168;3013.414;75.0563;2815.627;;Truck 109;Tory Brouwer;19.8;Travelling;1;342;342;451.7008;74.03826;2928.934;76.85692;2751.067;3098.33178710938;263;91.95945;55.49566;0;109
Truck 109;8/22/2021 6:34:52.438 PM;66.80817;6.909958;186.8026;0;0;27.05348;0;90.46884;334.0647;55.20758;442.361;1900.27;20.05678;40.52957;47.6794;78.3998;;481.9788;74.33051;3008.885;74.40115;2802.016;;Truck 109;Tory Brouwer;18.9;Travelling;1;342;342;458.8888;74.40836;2980.624;75.56868;2742.257;3102.576171875;263;42.73486;61.24671;0;109
Truck 109;8/22/2021 6:35:52.438 PM;65.69736;7.018178;184.7193;0;0;27.43871;0;92.12815;328.6699;51.0472;447.4555;1923.313;18.10163;40.2954;45.52301;72.79779;;477.3223;75.38535;3074.529;74.76905;2844.425;;Truck 109;Tory Brouwer;19.9;Travelling;1;342;342;453.2548;73.90079;3010.943;75.5694;2726.004;3106.82055664063;263;71.86476;106.9837;0;109
Truck 109;8/22/2021 6:36:52.438 PM;66.00624;6.892857;186.0473;0;0;27.82396;0;91.13268;332.0048;62.73728;445.9444;1899.007;15.05693;40.06124;43.36662;67.19579;;485.4167;74.01924;3054.3;74.79453;2847.168;;Truck 109;Tory Brouwer;19.9;Travelling;1;342;342;449.5554;74.39292;2979.002;75.59253;2669.313;3111.06494140625;263;67.36818;186.4779;0;109
Truck 109;8/22/2021 6:37:52.438 PM;65.3578;6.929682;185.7358;0;0;28.2092;0;90.55304;330.6492;82.54207;445.5911;1900.009;14.67443;39.82708;41.21023;61.59378;;484.5068;74.63362;3037.921;77.3604;2773.221;;Truck 109;Tory Brouwer;19.4;Travelling;1;342;342;443.1491;74.58829;3027.686;75.91398;2697.689;3115.3095703125;263;20.67402;66.15456;0;109
Truck 109;8/22/2021 6:38:52.438 PM;63.85088;6.9358;188.4398;0;0;28.59443;0;89.87144;327.4146;97.35599;447.1925;1858.431;18.12999;39.59291;39.05384;55.99177;;474.149;73.65667;3094.967;76.74522;2740.497;;Truck 109;Tory Brouwer;21;Travelling;1;342;342;441.9624;73.36433;3007.494;74.33805;2702.991;3119.55395507813;263;97.55943;39.09028;0;109
Truck 109;8/22/2021 6:39:52.438 PM;64.37337;6.932694;196.9129;0;0;41.73004;0;90.11207;324.0431;97.37611;454.0361;1845.253;19.78782;39.35875;36.89745;50.38976;;484.7814;72.2091;3040.54;74.74751;2772.008;;Truck 109;Tory Brouwer;20.7;Travelling;1;342;342;443.1118;71.73783;3005.406;74.66512;2768.522;3123.79833984375;263;26.28526;21.4211;0;109
Truck 109;8/22/2021 6:40:52.438 PM;65.34415;6.958077;194.6446;0;0;46.00143;0;91.75334;320.0378;82.58911;463.6735;1831.557;19.62756;39.40176;46.10373;84.1329;;479.222;73.41037;2997.934;76.18629;2794.22;;Truck 109;Tory Brouwer;20.3;Travelling;1;342;342;452.6402;72.60849;3014.984;73.73946;2761.176;3128.04272460938;263;20.49774;32.88076;0;109
Truck 109;8/22/2021 6:41:52.438 PM;66.07498;7.069689;193.5758;0;0;47.43049;0;91.5676;317.1534;62.78012;458.6582;1869.394;19.71585;39.48473;44.78291;81.35062;;480.5068;75.67005;2995.264;75.86312;2848.907;;Truck 109;Tory Brouwer;20;Travelling;1;342;342;441.4082;74.43665;2971.736;74.50805;2754.298;3132.28735351563;263;14.38713;79.14297;0;109
Truck 109;8/22/2021 6:42:52.438 PM;65.33129;7.097648;195.3592;0;0;48.85956;0;91.2436;321.3623;51.05748;449.5623;1861.465;17.23163;39.56771;43.46209;78.56835;;479.6326;74.05891;2966.249;76.27698;2822.671;;Truck 109;Tory Brouwer;20.2;Travelling;1;342;342;447.6591;74.64423;3024.838;75.36108;2811.342;3136.53173828125;263;36.42499;21.96111;0;109
Truck 109;8/22/2021 6:43:52.438 PM;64.94155;6.927266;192.1483;0;0;50.28862;0;90.24921;321.8763;55.17851;446.0434;1841.309;18.57437;39.65069;42.14126;75.78608;;482.7556;76.90228;2948.648;77.72053;2809.118;;Truck 109;Tory Brouwer;20.5;Travelling;1;342;342;464.1931;72.63668;2946.541;75.23701;2780.737;3140.77612304688;263;12.62999;31.85847;0;109
Truck 109;8/22/2021 6:44:52.438 PM;65.2694;7.012044;187.4296;0;0;51.71768;0;90.52805;326.14;72.41617;447.7137;1875.014;20.26221;39.73367;40.82043;73.00381;;491.1817;76.85563;2975.718;75.46962;2758.766;;Truck 109;Tory Brouwer;20;Travelling;1;342;342;460.2625;73.23537;2986.957;75.49756;2753.777;3145.0205078125;263;12.00088;4.464562;0;109
Truck 109;8/22/2021 6:45:52.438 PM;65.57738;7.010767;187.7277;0;0;53.14675;0;91.55387;329.5812;91.36365;442.9693;1881.812;16.87389;39.81664;39.49961;70.22153;;496.2502;74.91534;2943.378;76.04256;2801.635;;Truck 109;Tory Brouwer;20.2;Travelling;1;342;342;443.6783;75.2131;2997.765;75.65936;2723.253;3149.26513671875;263;56.51065;64.88019;0;109
Truck 109;8/22/2021 6:46:52.438 PM;63.99894;7.053236;187.7144;0;0;50.62291;0;88.95708;326.9915;99.48268;447.3398;1934.334;16.86108;39.89962;38.17878;67.43927;;492.2294;74.83392;2895.709;75.5053;2796.128;;Truck 109;Tory Brouwer;20;Travelling;1;342;342;441.4059;75.36781;3011.815;75.36179;2715.439;3153.50952148438;263;107.7257;83.9765;0;109
Truck 109;8/22/2021 6:47:52.438 PM;63.79554;7.094231;188.4774;0;0;54.60648;0;88.91035;331.6215;91.4006;448.7629;1959.383;0;39.9826;36.85796;64.657;;495.1239;74.32167;2957.853;73.35568;2815.561;;Truck 109;Tory Brouwer;20.6;Waiting;1;342;342;448.1858;75.45963;3019.894;75.61207;2700.698;3157.75390625;263;109.5162;83.22181;0;109
Truck 109;8/22/2021 6:48:52.438 PM;63.71408;7.028561;192.5655;0;0;57.03626;0;88.28166;334.9219;72.46563;451.89;1927.194;15.38823;40.06557;35.53714;61.87473;;491.0425;74.8402;3019.872;75.04013;2782.929;;Truck 109;Tory Brouwer;21.1;Waiting;1;342;342;443.1132;75.25019;3023.943;72.77775;2657.116;3161.99829101563;263;104.1621;80.74833;0;109
Truck 109;8/22/2021 6:49:52.438 PM;64.38432;6.989116;188.1808;0;0;59.46605;0;86.89456;330.2874;55.20774;457.0979;1928.574;15.21866;40.14855;34.21631;59.09245;;482.8522;75.02672;3095.444;77.3117;2827.921;;Truck 109;Tory Brouwer;20.3;Waiting;1;342;342;446.61;75.00279;3057.18;74.3918;2728.519;3166.24291992188;263;98.80795;78.27486;0;109
Truck 109;8/22/2021 6:50:52.438 PM;65.44949;7.171371;191.418;0;0;61.89583;0;86.68666;328.8946;51.04714;456.4832;1875.284;0;40.49577;42.87699;81.80273;;467.6787;74.77012;3009.386;77.68166;2808.238;;Truck 109;Tory Brouwer;191;Loading;1;343;343;449.0627;75.83238;3057.056;75.57687;2769.471;3170.4873046875;263;93.4538;75.80138;0;109
Truck 109;8/22/2021 6:51:52.438 PM;65.88379;7.03325;190.5947;0;0;64.32562;0;88.01025;322.354;62.73705;456.7299;1876.143;0;40.8811;42.29052;79.17479;;476.8798;74.84784;3016.843;75.34271;2843.223;;Truck 109;Tory Brouwer;191;Loading;1;343;343;445.9327;75.5414;3028.9;74.1429;2732.324;3174.73168945313;263;88.09967;73.3279;0;109
Truck 109;8/22/2021 6:52:52.438 PM;65.97202;7.037981;187.4527;0;0;66.75541;0;89.12348;320.6471;82.54182;459.5751;1896.987;5.638419;41.26642;41.70406;76.54685;;483.9892;76.05714;3011.985;77.22955;2802.162;;Truck 109;Tory Brouwer;191;Loading;1;343;343;449.4993;75.34257;3016.881;74.66763;2683.002;3178.97607421875;263;82.74554;70.85442;0;109
Truck 109;8/22/2021 6:53:52.438 PM;65.64362;6.919123;183.0891;0;0;69.1852;0;90.48842;318.5222;97.35588;454.64;1983.701;14.8372;41.65174;41.11759;73.91891;;506.3875;76.04373;2988.045;77.92085;2780.111;;Truck 109;Tory Brouwer;191;Hauling;1;343;343;444.3429;76.18623;3017.149;74.91932;2672.729;3183.220703125;263;77.3914;68.38094;0;109
Truck 109;8/22/2021 6:54:52.438 PM;64.69258;6.840671;190.1066;0;0;61.10607;0;89.79543;321.2031;97.37621;445.1476;1949.419;14.92559;42.03707;40.53112;71.29098;;501.9717;73.48359;2941.492;76.92474;2776.081;;Truck 109;Tory Brouwer;191;Hauling;1;343;343;440.8656;76.83552;3044.51;75.79083;2669.551;3187.46508789063;263;72.03726;65.90746;0;109
Truck 109;8/22/2021 6:55:52.438 PM;65.83244;6.787499;192.0141;0;0;56.83006;0;89.42868;324.5087;82.58936;440.1129;1890.114;5.806665;42.42239;39.94465;68.66303;;495.6465;74.05404;3028.105;75.95557;2853.835;;Truck 109;Tory Brouwer;191;Hauling;1;343;343;434.5942;77.23972;3074.62;74.49715;2658.813;2630.7587890625;263;66.68312;63.43399;0;109
Truck 109;8/22/2021 6:56:52.438 PM;65.5615;6.89023;188.1497;0;0;54.81102;0;91.3611;325.7624;62.78035;443.4666;1881.302;0;42.80772;39.35818;66.0351;;493.1313;74.11008;3015.712;76.23614;2761.161;;Truck 109;Tory Brouwer;191;Hauling;1;343;343;451.6305;76.86471;3104.623;75.11327;2702.772;1993.15881347656;263;61.32899;60.96051;0;109
Truck 109;8/22/2021 6:57:52.438 PM;66.48464;6.94647;192.5398;0;0;52.79199;0;90.82788;322.8369;51.05753;446.8549;1962.74;20.46183;43.19305;38.77172;63.40715;;497.0986;72.48422;3010.235;76.39185;2774.795;;Truck 109;Tory Brouwer;20.5;Hauling;1;343;343;454.2828;75.61735;3068.662;75.59836;2716.648;1355.55883789063;263;55.97485;58.48703;0;109
Truck 109;8/22/2021 6:58:52.438 PM;65.51532;6.998333;191.6255;0;0;50.77296;0;89.7582;326.6137;55.17835;449.744;1904.093;18.13974;43.57837;38.18525;60.77922;;488.7896;74.26701;3055.841;75.94072;2697.975;;Truck 109;Tory Brouwer;20.8;Hauling;1;343;343;464.1924;76.89546;3052.863;75.15672;2733.381;717.958801269531;263;12.21942;44.66252;0;109
Truck 109;8/22/2021 6:59:52.438 PM;65.50601;7.098486;190.7091;0;0;48.75392;0;91.5205;326.3268;72.4159;449.139;1908.241;14.98011;43.9637;37.59878;58.15128;;493.3539;76.13407;3022.834;75.63932;2788.338;;Truck 109;Tory Brouwer;20;Hauling;1;343;343;460.4475;75.58688;3015.981;73.53791;2719.534;80.3588180541992;263;11.03492;87.48951;0;109
Truck 109;8/22/2021 7:00:52.438 PM;66.57041;7.08158;193.1044;0;0;46.73489;0;93.75008;329.5685;91.36345;446.0817;1894.368;20.06511;44.01226;55.60569;89.98376;;495.6219;76.12642;3051.776;76.21098;2804.259;;Truck 109;Tory Brouwer;19.5;Hauling;1;343;343;457.8292;74.22371;2993.646;73.78992;2699.588;0;263;65.71764;113.053;0;109
Truck 109;8/22/2021 7:01:52.438 PM;65.17761;7.091173;193.8571;0;0;49.37429;0;90.56545;330.7931;99.48268;442.2524;1904.356;17.18717;44.01226;55.60569;89.98376;;498.7203;73.85403;2997.809;73.58646;2762.808;;Truck 109;Tory Brouwer;20.4;Hauling;1;343;343;449.4597;74.16074;3005.401;73.53229;2728.107;0;263;34.29702;21.61731;0;109
Truck 109;8/22/2021 7:02:52.438 PM;64.28554;7.008235;197.0758;0;0;48.03925;0;89.67535;331.7019;91.4008;454.6854;1888.674;20.67977;44.01226;55.60569;89.98376;;487.984;74.16306;2953.081;74.47093;2704.576;;Truck 109;Tory Brouwer;20.2;Hauling;1;343;343;450.1655;72.79735;3019.045;75.76111;2745.84;0;263;56.19253;29.23854;0;109
Truck 109;8/22/2021 7:03:52.438 PM;64.17272;7.033747;195.8129;0;0;48.03925;0;91.14796;332.2808;72.4659;452.9101;1905.224;18.66649;44.01226;55.60569;89.98376;;485.3403;73.17797;2990.687;76.046;2753.313;;Truck 109;Tory Brouwer;19.4;Hauling;1;343;343;446.426;74.71877;2993.773;75.31448;2748.232;0;263;8.510777;10.63178;0;109
Truck 109;8/22/2021 7:04:52.438 PM;64.24568;7.000808;192.0089;0;0;48.03925;0;91.60793;330.2897;55.2079;444.9825;1923.487;20.30681;44.01226;55.60569;89.98376;;487.5554;75.25529;2968.323;75.66186;2785.343;;Truck 109;Tory Brouwer;19.2;Hauling;1;343;343;445.3793;74.06162;3004.122;75.06289;2758.186;0;263;29.47166;29.1056;0;109
Truck 109;8/22/2021 7:05:52.438 PM;65.82237;6.926019;191.1402;0;0;48.03925;0;92.15064;333.6169;51.04708;436.4126;1922.92;19.80583;44.01226;55.60569;89.98376;;487.9456;75.6205;2952.245;75.34229;2827.504;;Truck 109;Dustin Byfuglien;20.1;Hauling;1;343;343;454.4525;73.49177;2999.768;73.30095;2788.964;0;263;51.78364;36.36622;0;109
Truck 110;8/22/2021 3:05:52.438 PM;65.81982;7.024527;192.7006;0;0;52.16557;0;90.46792;331.3006;51.04797;447.5453;1935.381;15.32655;44.86647;36.71002;66.73181;40.0153084728357;490.6972;72.72089;2995.643;76.5369;2809.874;104.130696047488;Truck 110;Adam Burish;20.5;Hauling;1;455;455;451.7965;77.51534;2995.359;75.90872;2713.604;2220.1064453125;591;7.630832;90.77961;0;110
Truck 110;8/22/2021 3:06:52.438 PM;66.32892;7.043448;191.2779;0;0;52.31817;0;90.22746;327.0763;62.74054;449.3199;1914.073;14.984;44.94847;37.80721;68.77093;40.0153997335966;489.6958;72.98785;3023.582;76.09487;2795.505;104.178972369655;Truck 110;Adam Burish;21.2;Hauling;1;455;455;459.4683;77.10879;3004.654;74.43575;2721.629;2224.55102539063;591;28.02812;73.69377;0;110
Truck 110;8/22/2021 3:07:52.438 PM;65.63033;7.082893;190.7552;0;0;52.47077;0;89.29021;330.1878;82.41128;447.2703;1901.476;18.34892;45.03047;38.9044;70.81004;40.0154909943575;490.1555;71.80106;3004.055;73.6956;2823.898;104.216889416933;Truck 110;Adam Burish;20.2;Hauling;1;455;455;453.417;75.88173;3014.018;73.96629;2727.987;2228.99536132813;591;16.10323;94.12804;0;110
Truck 110;8/22/2021 3:08:52.438 PM;65.63229;7.080725;191.3884;0;0;52.62337;0;89.49032;328.3283;97.35752;446.9156;1901.25;18.20724;45.11247;40.00158;72.84915;40.0155822551184;502.5796;73.08544;2968.074;74.15723;2759.91;104.246004372013;Truck 110;Adam Burish;19.7;Hauling;1;454;454;449.9745;75.40862;3046.974;73.77818;2712.871;2233.43994140625;591;78.36176;64.75856;0;110
Truck 110;8/22/2021 3:09:52.438 PM;65.47094;7.091787;186.8252;0;0;41.74087;0;91.37133;330.3154;97.37457;451.5148;1907.561;15.28915;45.19448;41.09877;74.88826;40.0156735158792;491.2514;73.8914;3016.211;74.31478;2760.132;104.275119327093;Truck 110;Adam Burish;20;Hauling;1;454;454;449.7347;75.57371;3046.744;74.66284;2665.937;2237.88427734375;591;31.75826;82.44866;0;110
Truck 110;8/22/2021 3:10:52.438 PM;66.85638;7.051276;185.2242;0;0;44.80874;0;90.46147;319.9057;82.25978;439.0255;1904.702;15.25562;45.36541;26.00143;70.36356;40.0157647766401;484.6883;72.94987;3033.327;73.82598;2773.815;104.304234282173;Truck 110;Adam Burish;19.4;Hauling;1;454;454;449.4213;75.36385;3038.603;73.61251;2622.674;2242.32885742188;591;6.377532;145.2529;0;110
Truck 110;8/22/2021 3:11:52.438 PM;64.71851;7.01999;186.1708;0;0;47.73669;0;90.81387;326.0716;62.48186;438.5688;1930.927;17.99155;45.54916;27.94997;71.26183;40.015856037401;475.9473;73.52692;2991.502;72.40044;2761.55;104.333349237254;Truck 110;Adam Burish;19.8;Hauling;1;454;454;459.1267;75.12473;3122.554;73.99245;2675.816;2246.77319335938;591;150.88;86.76403;0;110
Truck 110;8/22/2021 3:12:52.438 PM;63.85168;7.084615;191.3438;0;0;50.66464;0;90.47263;331.0961;50.98767;442.1917;1927.392;17.8728;45.73292;29.8985;72.1601;40.0159472981618;481.9085;74.2971;2966.127;74.15527;2776.332;104.362464192334;Truck 110;Adam Burish;20.7;Hauling;1;454;454;459.2703;75.1533;3099.381;74.27914;2704.957;2251.21752929688;591;123.8009;70.18462;0;110
Truck 110;8/22/2021 3:13:52.438 PM;63.34552;7.131626;193.1725;0;0;53.59259;0;88.93476;328.7906;55.38334;449.2809;1924.926;20.24241;45.91668;31.84704;73.05837;40.0160385589227;485.4174;74.93726;2939.037;74.49086;2802.637;104.391579147414;Truck 110;Adam Burish;20.3;Hauling;1;454;454;460.9484;76.02302;3048.491;74.54984;2719.922;2255.662109375;591;112.134;82.82845;0;110
